path,type,size,mode,uid,gid,mtime,scope,install_class,source,source_reference,sha256,notes
/usr/include/regexp.h,file,6307,0444,3,0,469763502,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/regexp.h,6310fd8a7a2df2cabeca39708695852d0d7a4df4a095d42a88bfb99b02573741,mode/uid/gid recovered from parent .contents
/usr/include/s.out.h,file,7603,0444,3,0,469763503,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/s.out.h,4c37703b27755e8540529fc74a6829240c2298c03d2685df7f3c72359c21e532,mode/uid/gid recovered from parent .contents
/usr/include/saio.h,file,915,0444,3,0,469763503,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/saio.h,95341bcdfcf4efed57721936be0cd01b506bdf70b7d31cf4a7252626c4d5c94e,mode/uid/gid recovered from parent .contents
/usr/include/screen.h,file,1551,0444,3,0,469763503,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/screen.h,8d628837a5970b5ad8522e6684570c8205acefdba7b19ff1baebd6d2b0609302,mode/uid/gid recovered from parent .contents
/usr/include/segio.h,file,1458,0444,3,0,469763503,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/segio.h,9be1a0102caa4d88941085064704f11bcd1adbdbb7be0f9f0468706c8d1ef345,mode/uid/gid recovered from parent .contents
/usr/include/setret.h,file,79,0444,3,0,469763504,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/setret.h,57bb098b5411e1dfd7cb90691578aa747e4ab0473c906e484cb5f927fdf80ef7,mode/uid/gid recovered from parent .contents
/usr/include/sgtty.h,file,2740,0444,3,0,469763504,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sgtty.h,e2e44f728a8c45689ab2c0a8cf22edf540b8d0d27195c556c7a21ec8fef2ca8b,mode/uid/gid recovered from parent .contents
/usr/include/signal.h,file,207,0444,3,0,469763504,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/signal.h,e1ddc67f5c89a595994b1ab6a7bd58d209c81f925a0f3fccc78ada927f571a99,mode/uid/gid recovered from parent .contents
/usr/include/spool.h,file,5720,0444,3,0,469763504,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/spool.h,a08600a17b77a784da6414eb6f819f9dbd82ae5f39769185fb52c259cb1c2169,mode/uid/gid recovered from parent .contents
/usr/include/ssignal.h,file,160,0444,3,0,469763504,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/ssignal.h,add0c704897d30c5335d2505552c62be4d21424ef0153195acb937743b9d97aa,mode/uid/gid recovered from parent .contents
/usr/include/stdio.h,file,1072,0444,3,0,469763505,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/stdio.h,99b515e772c978fb2bc8920f0b60275bc855c92d4b46cb1e7fb7eadfe17e24f2,mode/uid/gid recovered from parent .contents
/usr/include/sys,directory,0,0775,3,0,1498803204,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys,,mode/uid/gid recovered from parent .contents
/usr/include/sys/.contents,file,990,0664,3,0,469763670,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/.contents,ca01a6493ceb522936a29187e904857d14df17a3f211241178d908dfb8775182,mode/uid/gid recovered from parent .contents
/usr/include/sys/acct.h,file,1025,0444,3,0,469763482,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/acct.h,2fbd3ecbd5b0b83d13ae1ec0c49d3c9fe3e4ac3c2667306a2367d23c256dcdc5,mode/uid/gid recovered from parent .contents
/usr/include/sys/block0.h,file,2710,0444,3,0,469763482,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/block0.h,13ab03097b07cff97d89457a1efe72db8ffb1ee367d85c3a610af60ca819cc2c,mode/uid/gid recovered from parent .contents
/usr/include/sys/buf.h,file,3281,0444,3,0,469763483,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/buf.h,04485cdc71e5119f0f5706e25db2bb5b530440a2adc6f60e05e336b4315812f8,mode/uid/gid recovered from parent .contents
/usr/include/sys/callo.h,file,449,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/callo.h,50193482e6e2ee25a86e4c624e75ae9778dcb1a5ec17b02ad192057daeb9d19e,mode/uid/gid recovered from parent .contents
/usr/include/sys/cio.h,file,9965,0444,3,0,469763495,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/cio.h,02d5738742178acfe01b8c9c38d4e08a619a876be9b4b9d842c18ea3f1041a43,mode/uid/gid recovered from parent .contents
/usr/include/sys/conf.h,file,1034,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/conf.h,d9615f682f2e1ce3cd53bd968831330679c8e991ed2d09d673ba023eb9e2e634,mode/uid/gid recovered from parent .contents
/usr/include/sys/ct.h,file,297,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/ct.h,dc69c48264c2d2b1bdf093f3513d5bb10f249da68981079cb86c5d10936496ee,mode/uid/gid recovered from parent .contents
/usr/include/sys/dir.h,file,159,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/dir.h,12bb7ef4b6e9490c39c8fd491ebd8c72894f0d016df6df80c5c94c2f6ae76d2c,mode/uid/gid recovered from parent .contents
/usr/include/sys/fblk.h,file,116,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/fblk.h,af5ef338a5dcdb30253397484c3f2dbf49d8f913f977f3fcec040b230bf99f5f,mode/uid/gid recovered from parent .contents
/usr/include/sys/file.h,file,919,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/file.h,782cc687bb1e40b6531211fd26c10a0daaad10774e42d5ac1177e543205d9f2a,mode/uid/gid recovered from parent .contents
/usr/include/sys/filsys.h,file,1156,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/filsys.h,e852548c4df7f7d7276294a97d3a4c818209233045062612d47fefc739344438,mode/uid/gid recovered from parent .contents
/usr/include/sys/icp,directory,0,0777,3,0,1498803204,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/icp,,mode/uid/gid recovered from parent .contents
/usr/include/sys/icp/.contents,file,88,0664,3,0,469763675,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/icp/.contents,1645724bbd7996fd2162088dd55c1df4b621fec7601fb5473081f5617bcedeb8,mode/uid/gid recovered from parent .contents
/usr/include/sys/icp/icp.h,file,3711,0444,3,0,469763493,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/icp/icp.h,e168992859735bccce4f7320d0cb606a3f042e430cd9de48615f1b7f7dc13779,mode/uid/gid recovered from parent .contents
/usr/include/sys/icp/icpcomm.h,file,5757,0444,3,0,469763493,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/icp/icpcomm.h,05a1783641aeb89a4c17a9b98f75ca29cd3d0b8fce31330d95a780aca63730a4,mode/uid/gid recovered from parent .contents
/usr/include/sys/icp/iih.h,file,1020,0444,3,0,469763494,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/icp/iih.h,2d8dd08782b88471e30493b9551653c274692b027c77f08d16ee10bdb579b7ec,mode/uid/gid recovered from parent .contents
/usr/include/sys/ino.h,file,696,0444,3,0,469763484,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/ino.h,c4450ba511bcfd12f8f34ef21d3fd540874688c9afb8c34b576bef37e17f4599,mode/uid/gid recovered from parent .contents
/usr/include/sys/inode.h,file,3163,0444,3,0,469763485,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/inode.h,0e2b28ccd146f987dafbdb8bac7d7b50ed393b489f7dd8427ca589b7e112b041,mode/uid/gid recovered from parent .contents
/usr/include/sys/iobuf.h,file,1772,0444,3,0,469763485,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/iobuf.h,57a2859ec488aa3bca7bdd625a349fdd8820b6b557c465cd35734cd63cc0665d,mode/uid/gid recovered from parent .contents
/usr/include/sys/ioctl.h,file,3167,0444,3,0,469763485,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/ioctl.h,c0ff10796618243a2ed7d7e54a16bd25aca85a8e538fa58162372715d5737175,mode/uid/gid recovered from parent .contents
/usr/include/sys/kcore.h,file,668,0444,3,0,469763485,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/kcore.h,528ea8da9eb15b964c31ea59a78ff732e30eaf04d7c81c7c2f5671ae0bf3ca20,mode/uid/gid recovered from parent .contents
/usr/include/sys/lockblk.h,file,798,0444,3,0,469763485,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/lockblk.h,2210ae824c3adf9745df96976f5d2926d60cd4653a65c82352f55375b2680056,mode/uid/gid recovered from parent .contents
/usr/include/sys/lpio.h,file,391,0444,3,0,469763486,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/lpio.h,77b746989e21c406290b2de19023a16e78f5b6a9fd95bf7097ddae6f66bda06c,mode/uid/gid recovered from parent .contents
/usr/include/sys/map.h,file,236,0444,3,0,469763486,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/map.h,e42ae9d90b8e5f7bc69f3ae79ab7d2262df6bc79920671d8696f2c262e87662b,mode/uid/gid recovered from parent .contents
/usr/include/sys/mmu.h,file,841,0444,3,0,469763486,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/mmu.h,4811cabd87112690910c93d8fbc3366493195f160ea49748f58fce29be777a90,mode/uid/gid recovered from parent .contents
/usr/include/sys/mount.h,file,378,0444,3,0,469763486,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/mount.h,ac959129dbb66510d07d9978762eede039889031bb2fc1452caa8dc04090be50,mode/uid/gid recovered from parent .contents
/usr/include/sys/param.h,file,6879,0444,3,0,469763486,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/param.h,70df06ec0984be095cab04c2c6d7854f78d64a7241eb48ee0222cd777f5c6496,mode/uid/gid recovered from parent .contents
/usr/include/sys/pk.h,file,2254,0444,3,0,469763487,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/pk.h,11325dc174d0648439ffbb11a224e4d5c694da27e0e3501fb0452c1e7b73882e,mode/uid/gid recovered from parent .contents
/usr/include/sys/prim.h,file,203,0444,3,0,469763487,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/prim.h,aa7a36a483a5a30663c221a9e807931b25c8063bf35e6831744652f1498913b2,mode/uid/gid recovered from parent .contents
/usr/include/sys/proc.h,file,2895,0444,3,0,469763487,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/proc.h,e2eb086f1b32690437a7a04fc19c51da66485705b1c81a2e293e156116cc021a,mode/uid/gid recovered from parent .contents
/usr/include/sys/s.out.h,file,7603,0444,3,0,469763488,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/s.out.h,1f48e69790be996118d491c53b75fb4d2ba48967918580c0978e5f243641dba0,mode/uid/gid recovered from parent .contents
/usr/include/sys/scc.h,file,6543,0444,3,0,469763495,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/scc.h,447acd68d643f38f9ce64c4166a0b41ce87b443ec8c6a17bf0a3d1175ea01c25,mode/uid/gid recovered from parent .contents
/usr/include/sys/sched.h,file,650,0444,3,0,469763488,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/sched.h,91a8c48d2cd120885c6f9913b6123679354bb09b57039b9842b78980ebac3e78,mode/uid/gid recovered from parent .contents
/usr/include/sys/signal.h,file,1216,0444,3,0,469763488,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/signal.h,4baed7e31ee24aaa462b4007be2627effda75f880f80df8cdaef5068ba3c7674,mode/uid/gid recovered from parent .contents
/usr/include/sys/stat.h,file,1335,0444,3,0,469763488,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/stat.h,65e649f348f267cd97ceb0ef46725ffe39da0453a35becf75e81bcf265fde7b7,mode/uid/gid recovered from parent .contents
/usr/include/sys/state.h,file,2215,0444,3,0,469763489,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/state.h,cfd953b10dcb235578e639b40e3de1a8487d5dc83d5b50068ce4791ce7872587,mode/uid/gid recovered from parent .contents
/usr/include/sys/sysinfo.h,file,676,0444,3,0,469763489,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/sysinfo.h,9f13deeefea508e59cad5cd08923082bbcda57d0a26b73f17ae3c43ddf4221aa,mode/uid/gid recovered from parent .contents
/usr/include/sys/sysparm.h,file,1647,0444,3,0,469763489,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/sysparm.h,8f65dc6745ff0d16f8f1290eff14a20d0de5885512dde786054a245343782dd3,mode/uid/gid recovered from parent .contents
/usr/include/sys/systm.h,file,3364,0444,3,0,469763489,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/systm.h,e4b928dee78968d31dda2c52bf845453353bdf9d5f5f60317110dc1fc366fe1a,mode/uid/gid recovered from parent .contents
/usr/include/sys/termio.h,file,3246,0444,3,0,469763490,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/termio.h,af9e7f4b1bbf5714f0ffc4c8cc368f7f97b0608382ae1d9a346cb3d134d6781e,mode/uid/gid recovered from parent .contents
/usr/include/sys/text.h,file,792,0444,3,0,469763490,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/text.h,d61e1170467a4997e2b0d48be23d35eb5ff4dcdd926a8b46a84e830cebb27225,mode/uid/gid recovered from parent .contents
/usr/include/sys/timeb.h,file,200,0444,3,0,469763490,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/timeb.h,b750f14946c14627539d987d91f5e5c96e0268e17ea0e3cd4d4212e3cdc9739b,mode/uid/gid recovered from parent .contents
/usr/include/sys/times.h,file,280,0444,3,0,469763490,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/times.h,37f9d6a3adc0c3403d77bee6d65a6683f7bd2e5b45239f828ee7381fef2ee739,mode/uid/gid recovered from parent .contents
/usr/include/sys/ttold.h,file,883,0444,3,0,469763490,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/ttold.h,648d482132d9aaa775b89fe5b78ab8291ac17a49ae347625bf2d1cbcb87636bc,mode/uid/gid recovered from parent .contents
/usr/include/sys/tty.h,file,9605,0444,3,0,469763491,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/tty.h,14599b20946970633e80a4b735850c48de1ddb78327971fc2c70183542dd1a68,mode/uid/gid recovered from parent .contents
/usr/include/sys/types.h,file,474,0444,3,0,469763491,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/types.h,f0ee702f924e8765d313266d7a9a6948fc7d3d293bfb34eab20877cfe5221d51,mode/uid/gid recovered from parent .contents
/usr/include/sys/user.h,file,6023,0444,3,0,469763492,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/user.h,e1e6226ec40729db58b2184b0d92eb45f55fc2693e7c5b49eff266bc49d8357d,mode/uid/gid recovered from parent .contents
/usr/include/sys/utsname.h,file,234,0444,3,0,469763492,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/sys/utsname.h,abfccee449ebef54aacbf80b58490dff783d754d8af05960f113f1ff66e65ab1,mode/uid/gid recovered from parent .contents
/usr/include/termenv.h,file,1591,0444,3,0,469763505,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/termenv.h,ce51c8bbbf0c634fcc28c83657a15e02a8a06c94efa8b4d5fc0b5b0791cfe731,mode/uid/gid recovered from parent .contents
/usr/include/termio.h,file,3271,0444,3,0,469763505,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/termio.h,27c85a7894ccdbe9372671bdf7a247805ba9209190e1192182d6decf2d0b29cd,mode/uid/gid recovered from parent .contents
/usr/include/time.h,file,210,0444,3,0,469763505,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/time.h,9b8f66cfbe2a4f160f470e76a84b1713778c63e5e9bdab176335c64db5971baf,mode/uid/gid recovered from parent .contents
/usr/include/tp_defs.h,file,193,0444,3,0,469763506,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/tp_defs.h,26e5e74e053aadeb1cbe46ef04a6291edaf292a816d38e4c1d6c891037827b0e,mode/uid/gid recovered from parent .contents
/usr/include/ustat.h,file,225,0444,3,0,469763506,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/ustat.h,5861329764f9c85831871a2d9c0f405a617f11154a4d438be649153a6af21115,mode/uid/gid recovered from parent .contents
/usr/include/utmp.h,file,215,0444,3,0,469763506,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/utmp.h,9d9b411fa084ab6cceef34d07bcb49ec49a61be2ae716d32a698617ce9acf1f7,mode/uid/gid recovered from parent .contents
/usr/include/varargs.h,file,240,0444,3,0,469763506,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/varargs.h,83dd4729409324eab40d52632ad5c59f0ea0a001724eebfe8d6e2fa60401b061,mode/uid/gid recovered from parent .contents
/usr/include/whoami.h,file,78,0444,3,0,469763506,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/include/whoami.h,16ce8a80fad1f2bd05174d5ced6399ee1a29c871c8e69f76e8b269342bfdc522,mode/uid/gid recovered from parent .contents
/usr/lib,directory,0,0755,3,0,1498803204,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib,,mode/uid/gid recovered from parent .contents
/usr/lib/.contents,file,1452,0664,3,0,469764590,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/.contents,d8e3500b9bdb8a7842c8d52051f5d55f208765c2e2d8a0d09c55795dd238a82a,mode/uid/gid recovered from parent .contents
/usr/lib/.mifile,file,8,0600,508,20,568328433,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/lib/.mifile,5d9119f403c1cd7f28254feb26c54375acb570a056867be6288d1ca6d308f163,metadata from modern tar wrapper
/usr/lib/atrun,file,12254,4751,0,0,469763530,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/atrun,c2ca2dcc44eec28c415dcd9b8017d9a201ce6b00ddfd9066387f4a93abf141fb,mode/uid/gid recovered from parent .contents
/usr/lib/calprog,file,5540,0751,3,0,469763530,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/calprog,5107b37e81485258e566f65386f5afa41ee49a1bce831ca846d8ada4a8ead98e,mode/uid/gid recovered from parent .contents
/usr/lib/cref,directory,0,0775,3,0,1498803204,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref,,mode/uid/gid recovered from parent .contents
/usr/lib/cref/.contents,file,132,0664,3,0,469763728,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref/.contents,680f5ca6a380c51516284e3bd9d95641258ce083010fad104d778d837e583ad5,mode/uid/gid recovered from parent .contents
/usr/lib/cref/cign,file,5024,0664,3,0,469763528,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref/cign,8086b95881800d7e8462112cc37ae60ebdce05e7c7741e1f7c3ea9a449845850,mode/uid/gid recovered from parent .contents
/usr/lib/cref/crpost,file,5260,0751,3,0,469763527,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref/crpost,1cf14047856a92c7d5733620c8bbdfe95e885a5083a7f9610e21b7162d6af898,mode/uid/gid recovered from parent .contents
/usr/lib/cref/ctab,file,768,0664,3,0,469763527,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref/ctab,0a2652c75d7d75c5651e87fd774afa9889420658209b548b3fb53f2162545ddf,mode/uid/gid recovered from parent .contents
/usr/lib/cref/eign,file,706,0644,3,0,469763528,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref/eign,5d2e495b5b12226bc89802ac6ebfabfc7fe1b0b374b2bfa19eb50145d5ccff76,mode/uid/gid recovered from parent .contents
/usr/lib/cref/upost,file,5188,0751,3,0,469763527,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cref/upost,a746e57f9d8030e938b5fa74e06d97cfcd1ad351c1712b30a04a773347153aaa,mode/uid/gid recovered from parent .contents
/usr/lib/cron.clear,file,67,0700,508,20,534440104,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/lib/cron.clear,9c906837f91a126c816cc51a34a87c32f242aa4019060900f43761eaa6d28d5b,metadata from modern tar wrapper
/usr/lib/cronlog,file,468,0666,0,0,664335911,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/cronlog,08ab86c7a14216413d7dd8b9ebfb725101fa27ac4b3228c5eca568b8e625fcb1,mode/uid/gid recovered from parent .contents
/usr/lib/crontab,file,230,0644,3,0,661886849,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/crontab,a7d74378cf8d448933d65118fc17e5f3cf371b4f72476a990c6afd125f6df335,mode/uid/gid recovered from parent .contents
/usr/lib/crontab2,file,279,0600,508,20,590103939,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/lib/crontab2,eb20f5cfce47a2b731bb3292cda4c64f7e6eb9e0f9e17fa8ef549dbf42022bf0,metadata from modern tar wrapper
/usr/lib/diff3prog,file,7726,0751,3,0,469763532,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/diff3prog,710431869e2f2a04b42446f778891ccf323a1bc2e013035482be0d8835f1dffa,mode/uid/gid recovered from parent .contents
/usr/lib/diffh,file,8350,0751,3,0,469763532,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/diffh,2c020b0b3e28bc0228b4e8b435dc591d817b0c34c1f8d4870aa8fc1cf77aabbb,mode/uid/gid recovered from parent .contents
/usr/lib/ex2.13preserve,file,10124,0751,3,0,469763541,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/ex2.13preserve,b96544db72cfacac10872ba5529a6cdfc7621d1ae14c6d907a94ead1de5bd50d,mode/uid/gid recovered from parent .contents
/usr/lib/ex2.13recover,file,11170,0751,3,0,469763541,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/ex2.13recover,5c3473e6cd1f0ef5560e925fdf76219598474c4e4aa9e33eb61b0a1a64a9fc42,mode/uid/gid recovered from parent .contents
/usr/lib/font,directory,0,0775,3,0,1498803204,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font,,mode/uid/gid recovered from parent .contents
/usr/lib/font/.contents,file,638,0664,3,0,469764596,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/.contents,1dffd3e99046d8a675e44acfa4722ca2085ff2acdeb40b9fda4684fbc5695019,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftB,file,264,0644,3,0,469764374,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftB,c871545e0ca31fb98d18dbe9ab46f4bb2dad52a4f4cc203e336efeedbc05cf48,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftBC,file,264,0644,3,0,469764374,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftBC,549fb48c786f59672cdfb25f6cc654aabdb22655a25f9c1877fe832a6a754568,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftC,file,264,0644,3,0,469764374,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftC,a6c8f21340672e618e64b973b1daa13c6f0a93cece2c74887efaba4c2b1630b2,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftCE,file,264,0644,3,0,469764374,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftCE,4855ad02f0272ac1dfbb0aec36aea19679744d827db9124a43fcfada411830c5,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftCI,file,264,0644,3,0,469764374,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftCI,0201a201308399a6ac86858f0da77cb7ca092f7d47ca9da9790770c9bab38936,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftCK,file,264,0644,3,0,469764374,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftCK,bf4a1162912759651a95bb4e3d8f3d4c6f166b0e81a6bbf48fa97d16d0b37168,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftCS,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftCS,3f96f19511b79aac24822b5bdc5b85f290ca94c42821d1eb9f2b6a59fb24146a,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftCW,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftCW,d5861bb744ae39d8c4a624e4013392a4868ea6c20b9b1b78157cc9ed3f13a6f5,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftFD,file,264,0644,3,0,469764382,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftFD,95dc15c00c42417aeb5024b5ed7e0cca3bba15d03f6bd799f9bc11ef52208c18,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftG,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftG,438fd26cf47b42b8b0e29c3940e890809749c1cee457300602af78f5be370691,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftGI,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftGI,4ef707f1967bd2c7503292bbce103cec57934d499e1a0be140c571a2f83c5043,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftGM,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftGM,eafc74b6deeb06b74bf398f200477be016152d897c35953625ef45b3237eadb7,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftGR,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftGR,39a52b31e3f3796ca198d645e651890da4bf579a165f08a253466ab5bfae86ce,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftH,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftH,438fd26cf47b42b8b0e29c3940e890809749c1cee457300602af78f5be370691,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftHI,file,264,0644,3,0,469764375,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftHI,4ef707f1967bd2c7503292bbce103cec57934d499e1a0be140c571a2f83c5043,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftI,file,264,0644,3,0,469764376,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftI,7c19234d2d39f729a5dcb66232baac1e080205f855abd115efb8d2ccfbc4c0de,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftL,file,264,0644,3,0,469764376,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftL,3dd3cec6896b217e503f9dbdaebc8068dd40d6ddab4873c7e213d7d06f28ce6a,mode/uid/gid recovered from parent .contents
/usr/lib/font/ftLI,file,264,0644,3,0,469764376,common-installed-snapshot,base-dump-inventory,S8000-2.tar,usr/lib/font/ftLI,a1a3e9992d71c08b6f94cfde0ffe5dfd90140fb0a69520787e71bace61589a33,mode/uid/gid recovered from parent .contents
